datetime,date,weekday,weekday_name,interval_idx,volume,volume_normalized
2025-12-05 22:45:00,2025-12-05,4,Friday,273,130.6503,0.00454387
2025-12-05 22:50:00,2025-12-05,4,Friday,274,117.4278,0.00408401
2025-12-05 22:55:00,2025-12-05,4,Friday,275,118.8796,0.0041345
2025-12-05 23:00:00,2025-12-05,4,Friday,276,103.3163,0.00359322
2025-12-05 23:05:00,2025-12-05,4,Friday,277,141.9778,0.00493783
2025-12-05 23:10:00,2025-12-05,4,Friday,278,135.573,0.00471508
2025-12-05 23:15:00,2025-12-05,4,Friday,279,128.3885,0.00446521
2025-12-05 23:20:00,2025-12-05,4,Friday,280,76.6029,0.00266416
2025-12-05 23:25:00,2025-12-05,4,Friday,281,111.9742,0.00389434
2025-12-05 23:30:00,2025-12-05,4,Friday,282,161.0407,0.00560081
2025-12-05 23:35:00,2025-12-05,4,Friday,283,124.207,0.00431978
2025-12-05 23:40:00,2025-12-05,4,Friday,284,145.5079,0.0050606
2025-12-05 23:45:00,2025-12-05,4,Friday,285,109.2952,0.00380117
2025-12-05 23:50:00,2025-12-05,4,Friday,286,167.9623,0.00584154
2025-12-05 23:55:00,2025-12-05,4,Friday,287,135.1907,0.00470178
2025-12-06 00:00:00,2025-12-06,5,Saturday,0,184.4475,0.00655508
2025-12-06 00:05:00,2025-12-06,5,Saturday,1,167.836,0.00596472
2025-12-06 00:10:00,2025-12-06,5,Saturday,2,130.4206,0.00463502
2025-12-06 00:15:00,2025-12-06,5,Saturday,3,124.5021,0.00442468
2025-12-06 00:20:00,2025-12-06,5,Saturday,4,129.9302,0.00461759
2025-12-06 00:25:00,2025-12-06,5,Saturday,5,146.9627,0.00522291
2025-12-06 00:30:00,2025-12-06,5,Saturday,6,134.2703,0.00477183
2025-12-06 00:35:00,2025-12-06,5,Saturday,7,128.2273,0.00455707
2025-12-06 00:40:00,2025-12-06,5,Saturday,8,166.1452,0.00590464
2025-12-06 00:45:00,2025-12-06,5,Saturday,9,133.6957,0.00475141
2025-12-06 00:50:00,2025-12-06,5,Saturday,10,182.7214,0.00649374
2025-12-06 00:55:00,2025-12-06,5,Saturday,11,137.5205,0.00488734
2025-12-06 01:00:00,2025-12-06,5,Saturday,12,171.7509,0.00610386
2025-12-06 01:05:00,2025-12-06,5,Saturday,13,142.5019,0.00506438
2025-12-06 01:10:00,2025-12-06,5,Saturday,14,154.5188,0.00549145
2025-12-06 01:15:00,2025-12-06,5,Saturday,15,120.1157,0.0042688
2025-12-06 01:20:00,2025-12-06,5,Saturday,16,117.2697,0.00416765
2025-12-06 01:25:00,2025-12-06,5,Saturday,17,143.4613,0.00509847
2025-12-06 01:30:00,2025-12-06,5,Saturday,18,153.7594,0.00546446
2025-12-06 01:35:00,2025-12-06,5,Saturday,19,134.3909,0.00477612
2025-12-06 01:40:00,2025-12-06,5,Saturday,20,107.537,0.00382176
2025-12-06 01:45:00,2025-12-06,5,Saturday,21,105.7805,0.00375934
2025-12-06 01:50:00,2025-12-06,5,Saturday,22,104.1583,0.00370168
2025-12-06 01:55:00,2025-12-06,5,Saturday,23,97.1078,0.00345112
2025-12-06 02:00:00,2025-12-06,5,Saturday,24,133.9098,0.00475902
2025-12-06 02:05:00,2025-12-06,5,Saturday,25,153.4948,0.00545505
2025-12-06 02:10:00,2025-12-06,5,Saturday,26,130.6387,0.00464277
2025-12-06 02:15:00,2025-12-06,5,Saturday,27,86.2243,0.00306433
2025-12-06 02:20:00,2025-12-06,5,Saturday,28,126.2783,0.00448781
2025-12-06 02:25:00,2025-12-06,5,Saturday,29,126.3613,0.00449075
2025-12-06 02:30:00,2025-12-06,5,Saturday,30,169.6049,0.00602759
2025-12-06 02:35:00,2025-12-06,5,Saturday,31,100.44,0.00356954
2025-12-06 02:40:00,2025-12-06,5,Saturday,32,120.5155,0.004283
2025-12-06 02:45:00,2025-12-06,5,Saturday,33,160.1091,0.00569012
2025-12-06 02:50:00,2025-12-06,5,Saturday,34,135.5131,0.004816
2025-12-06 02:55:00,2025-12-06,5,Saturday,35,137.068,0.00487126
2025-12-06 03:00:00,2025-12-06,5,Saturday,36,127.9821,0.00454836
2025-12-06 03:05:00,2025-12-06,5,Saturday,37,131.4362,0.00467111
2025-12-06 03:10:00,2025-12-06,5,Saturday,38,139.1829,0.00494642
2025-12-06 03:15:00,2025-12-06,5,Saturday,39,108.9773,0.00387295
2025-12-06 03:20:00,2025-12-06,5,Saturday,40,139.6765,0.00496397
2025-12-06 03:25:00,2025-12-06,5,Saturday,41,97.5029,0.00346516
2025-12-06 03:30:00,2025-12-06,5,Saturday,42,128.1686,0.00455498
2025-12-06 03:35:00,2025-12-06,5,Saturday,43,124.7587,0.0044338
2025-12-06 03:40:00,2025-12-06,5,Saturday,44,109.6689,0.00389752
2025-12-06 03:45:00,2025-12-06,5,Saturday,45,119.7593,0.00425613
2025-12-06 03:50:00,2025-12-06,5,Saturday,46,108.3291,0.00384991
2025-12-06 03:55:00,2025-12-06,5,Saturday,47,99.6989,0.0035432
2025-12-06 04:00:00,2025-12-06,5,Saturday,48,111.8318,0.00397439
2025-12-06 04:05:00,2025-12-06,5,Saturday,49,97.9478,0.00348097
2025-12-06 04:10:00,2025-12-06,5,Saturday,50,122.3184,0.00434708
2025-12-06 04:15:00,2025-12-06,5,Saturday,51,95.9418,0.00340968
2025-12-06 04:20:00,2025-12-06,5,Saturday,52,127.5141,0.00453172
2025-12-06 04:25:00,2025-12-06,5,Saturday,53,94.1825,0.00334715
2025-12-06 04:30:00,2025-12-06,5,Saturday,54,104.0608,0.00369822
2025-12-06 04:35:00,2025-12-06,5,Saturday,55,102.3819,0.00363855
2025-12-06 04:40:00,2025-12-06,5,Saturday,56,134.5073,0.00478026
2025-12-06 04:45:00,2025-12-06,5,Saturday,57,116.9577,0.00415656
2025-12-06 04:50:00,2025-12-06,5,Saturday,58,107.1488,0.00380796
2025-12-06 04:55:00,2025-12-06,5,Saturday,59,118.1052,0.00419734
2025-12-06 05:00:00,2025-12-06,5,Saturday,60,74.6167,0.00265181
2025-12-06 05:05:00,2025-12-06,5,Saturday,61,107.6125,0.00382444
2025-12-06 05:10:00,2025-12-06,5,Saturday,62,139.7371,0.00496612
2025-12-06 05:15:00,2025-12-06,5,Saturday,63,108.8434,0.00386819
2025-12-06 05:20:00,2025-12-06,5,Saturday,64,107.0041,0.00380282
2025-12-06 05:25:00,2025-12-06,5,Saturday,65,113.7654,0.00404311
2025-12-06 05:30:00,2025-12-06,5,Saturday,66,118.3309,0.00420536
2025-12-06 05:35:00,2025-12-06,5,Saturday,67,72.4957,0.00257643
2025-12-06 05:40:00,2025-12-06,5,Saturday,68,76.7834,0.00272881
2025-12-06 05:45:00,2025-12-06,5,Saturday,69,105.1022,0.00373523
2025-12-06 05:50:00,2025-12-06,5,Saturday,70,90.2373,0.00320695
2025-12-06 05:55:00,2025-12-06,5,Saturday,71,119.9948,0.0042645
2025-12-06 06:00:00,2025-12-06,5,Saturday,72,94.7476,0.00336724
2025-12-06 06:05:00,2025-12-06,5,Saturday,73,70.0135,0.00248821
2025-12-06 06:10:00,2025-12-06,5,Saturday,74,79.2164,0.00281527
2025-12-06 06:15:00,2025-12-06,5,Saturday,75,56.9981,0.00202566
2025-12-06 06:20:00,2025-12-06,5,Saturday,76,92.8204,0.00329875
2025-12-06 06:25:00,2025-12-06,5,Saturday,77,92.6936,0.00329424
2025-12-06 06:30:00,2025-12-06,5,Saturday,78,88.5594,0.00314731
2025-12-06 06:35:00,2025-12-06,5,Saturday,79,108.9519,0.00387204
2025-12-06 06:40:00,2025-12-06,5,Saturday,80,109.6877,0.00389819
2025-12-06 06:45:00,2025-12-06,5,Saturday,81,89.8178,0.00319203
2025-12-06 06:50:00,2025-12-06,5,Saturday,82,62.118,0.00220761
2025-12-06 06:55:00,2025-12-06,5,Saturday,83,98.9725,0.00351738
2025-12-06 07:00:00,2025-12-06,5,Saturday,84,97.2773,0.00345714
2025-12-06 07:05:00,2025-12-06,5,Saturday,85,93.1444,0.00331026
2025-12-06 07:10:00,2025-12-06,5,Saturday,86,101.2249,0.00359743
2025-12-06 07:15:00,2025-12-06,5,Saturday,87,72.1799,0.0025652
2025-12-06 07:20:00,2025-12-06,5,Saturday,88,112.8161,0.00400937
2025-12-06 07:25:00,2025-12-06,5,Saturday,89,73.5657,0.00261445
2025-12-06 07:30:00,2025-12-06,5,Saturday,90,94.7501,0.00336733
2025-12-06 07:35:00,2025-12-06,5,Saturday,91,63.0601,0.00224109
2025-12-06 07:40:00,2025-12-06,5,Saturday,92,72.0104,0.00255918
2025-12-06 07:45:00,2025-12-06,5,Saturday,93,101.8232,0.00361869
2025-12-06 07:50:00,2025-12-06,5,Saturday,94,79.0109,0.00280797
2025-12-06 07:55:00,2025-12-06,5,Saturday,95,91.7809,0.0032618
2025-12-06 08:00:00,2025-12-06,5,Saturday,96,83.6744,0.00297371
2025-12-06 08:05:00,2025-12-06,5,Saturday,97,78.8412,0.00280194
2025-12-06 08:10:00,2025-12-06,5,Saturday,98,95.6572,0.00339956
2025-12-06 08:15:00,2025-12-06,5,Saturday,99,75.9352,0.00269866
2025-12-06 08:20:00,2025-12-06,5,Saturday,100,57.2082,0.00203312
2025-12-06 08:25:00,2025-12-06,5,Saturday,101,68.0719,0.00241921
2025-12-06 08:30:00,2025-12-06,5,Saturday,102,83.0916,0.00295299
2025-12-06 08:35:00,2025-12-06,5,Saturday,103,80.6214,0.00286521
2025-12-06 08:40:00,2025-12-06,5,Saturday,104,57.7358,0.00205187
2025-12-06 08:45:00,2025-12-06,5,Saturday,105,66.7262,0.00237139
2025-12-06 08:50:00,2025-12-06,5,Saturday,106,67.7748,0.00240865
2025-12-06 08:55:00,2025-12-06,5,Saturday,107,69.6222,0.0024743
2025-12-06 09:00:00,2025-12-06,5,Saturday,108,57.9962,0.00206113
2025-12-06 09:05:00,2025-12-06,5,Saturday,109,65.6753,0.00233403
2025-12-06 09:10:00,2025-12-06,5,Saturday,110,64.0896,0.00227768
2025-12-06 09:15:00,2025-12-06,5,Saturday,111,79.6748,0.00283156
2025-12-06 09:20:00,2025-12-06,5,Saturday,112,79.4834,0.00282476
2025-12-06 09:25:00,2025-12-06,5,Saturday,113,68.8256,0.00244599
2025-12-06 09:30:00,2025-12-06,5,Saturday,114,65.754,0.00233683
2025-12-06 09:35:00,2025-12-06,5,Saturday,115,70.8301,0.00251723
2025-12-06 09:40:00,2025-12-06,5,Saturday,116,60.4608,0.00214872
2025-12-06 09:45:00,2025-12-06,5,Saturday,117,56.6673,0.0020139
2025-12-06 09:50:00,2025-12-06,5,Saturday,118,58.4065,0.00207571
2025-12-06 09:55:00,2025-12-06,5,Saturday,119,61.1327,0.0021726
2025-12-06 10:00:00,2025-12-06,5,Saturday,120,55.4326,0.00197002
2025-12-06 10:05:00,2025-12-06,5,Saturday,121,68.3757,0.00243
2025-12-06 10:10:00,2025-12-06,5,Saturday,122,73.6341,0.00261688
2025-12-06 10:15:00,2025-12-06,5,Saturday,123,50.289,0.00178722
2025-12-06 10:20:00,2025-12-06,5,Saturday,124,65.8973,0.00234192
2025-12-06 10:25:00,2025-12-06,5,Saturday,125,63.1593,0.00224462
2025-12-06 10:30:00,2025-12-06,5,Saturday,126,68.3239,0.00242817
2025-12-06 10:35:00,2025-12-06,5,Saturday,127,64.5658,0.00229461
2025-12-06 10:40:00,2025-12-06,5,Saturday,128,50.362,0.00178981
2025-12-06 10:45:00,2025-12-06,5,Saturday,129,51.9904,0.00184769
2025-12-06 10:50:00,2025-12-06,5,Saturday,130,64.1637,0.00228032
2025-12-06 10:55:00,2025-12-06,5,Saturday,131,73.4672,0.00261095
2025-12-06 11:00:00,2025-12-06,5,Saturday,132,42.3607,0.00150546
2025-12-06 11:05:00,2025-12-06,5,Saturday,133,66.5032,0.00236346
2025-12-06 11:10:00,2025-12-06,5,Saturday,134,74.2887,0.00264015
2025-12-06 11:15:00,2025-12-06,5,Saturday,135,61.4291,0.00218313
2025-12-06 11:20:00,2025-12-06,5,Saturday,136,67.8988,0.00241306
2025-12-06 11:25:00,2025-12-06,5,Saturday,137,55.989,0.00198979
2025-12-06 11:30:00,2025-12-06,5,Saturday,138,61.3562,0.00218054
2025-12-06 11:35:00,2025-12-06,5,Saturday,139,47.2111,0.00167784
2025-12-06 11:40:00,2025-12-06,5,Saturday,140,40.3906,0.00143544
2025-12-06 11:45:00,2025-12-06,5,Saturday,141,71.0366,0.00252457
2025-12-06 11:50:00,2025-12-06,5,Saturday,142,53.0025,0.00188366
2025-12-06 11:55:00,2025-12-06,5,Saturday,143,57.9169,0.00205831
2025-12-06 12:00:00,2025-12-06,5,Saturday,144,49.2294,0.00174956
2025-12-06 12:05:00,2025-12-06,5,Saturday,145,49.0171,0.00174202
2025-12-06 12:10:00,2025-12-06,5,Saturday,146,60.5695,0.00215258
2025-12-06 12:15:00,2025-12-06,5,Saturday,147,55.4247,0.00196974
2025-12-06 12:20:00,2025-12-06,5,Saturday,148,65.8296,0.00233952
2025-12-06 12:25:00,2025-12-06,5,Saturday,149,66.6116,0.00236731
2025-12-06 12:30:00,2025-12-06,5,Saturday,150,65.4815,0.00232715
2025-12-06 12:35:00,2025-12-06,5,Saturday,151,64.8298,0.00230399
2025-12-06 12:40:00,2025-12-06,5,Saturday,152,77.5665,0.00275664
2025-12-06 12:45:00,2025-12-06,5,Saturday,153,52.804,0.0018766
2025-12-06 12:50:00,2025-12-06,5,Saturday,154,62.5203,0.00222191
2025-12-06 12:55:00,2025-12-06,5,Saturday,155,73.9665,0.0026287
2025-12-06 13:00:00,2025-12-06,5,Saturday,156,75.4572,0.00268168
2025-12-06 13:05:00,2025-12-06,5,Saturday,157,50.0722,0.00177952
2025-12-06 13:10:00,2025-12-06,5,Saturday,158,60.8887,0.00216392
2025-12-06 13:15:00,2025-12-06,5,Saturday,159,77.2003,0.00274362
2025-12-06 13:20:00,2025-12-06,5,Saturday,160,69.3132,0.00246332
2025-12-06 13:25:00,2025-12-06,5,Saturday,161,66.5861,0.00236641
2025-12-06 13:30:00,2025-12-06,5,Saturday,162,62.8723,0.00223442
2025-12-06 13:35:00,2025-12-06,5,Saturday,163,61.5539,0.00218756
2025-12-06 13:40:00,2025-12-06,5,Saturday,164,68.488,0.002434
2025-12-06 13:45:00,2025-12-06,5,Saturday,165,63.5031,0.00225684
2025-12-06 13:50:00,2025-12-06,5,Saturday,166,65.9456,0.00234364
2025-12-06 13:55:00,2025-12-06,5,Saturday,167,67.54,0.00240031
2025-12-06 14:00:00,2025-12-06,5,Saturday,168,60.322,0.00214378
2025-12-06 14:05:00,2025-12-06,5,Saturday,169,72.9597,0.00259291
2025-12-06 14:10:00,2025-12-06,5,Saturday,170,97.7198,0.00347287
2025-12-06 14:15:00,2025-12-06,5,Saturday,171,50.198,0.00178399
2025-12-06 14:20:00,2025-12-06,5,Saturday,172,72.2488,0.00256765
2025-12-06 14:25:00,2025-12-06,5,Saturday,173,61.4634,0.00218435
2025-12-06 14:30:00,2025-12-06,5,Saturday,174,75.9131,0.00269788
2025-12-06 14:35:00,2025-12-06,5,Saturday,175,70.856,0.00251815
2025-12-06 14:40:00,2025-12-06,5,Saturday,176,78.9808,0.0028069
2025-12-06 14:45:00,2025-12-06,5,Saturday,177,84.002,0.00298535
2025-12-06 14:50:00,2025-12-06,5,Saturday,178,74.0303,0.00263097
2025-12-06 14:55:00,2025-12-06,5,Saturday,179,84.8224,0.00301451
2025-12-06 15:00:00,2025-12-06,5,Saturday,180,47.381,0.00168387
2025-12-06 15:05:00,2025-12-06,5,Saturday,181,91.2332,0.00324234
2025-12-06 15:10:00,2025-12-06,5,Saturday,182,78.4315,0.00278738
2025-12-06 15:15:00,2025-12-06,5,Saturday,183,86.963,0.00309058
2025-12-06 15:20:00,2025-12-06,5,Saturday,184,61.6664,0.00219156
2025-12-06 15:25:00,2025-12-06,5,Saturday,185,66.6223,0.00236769
2025-12-06 15:30:00,2025-12-06,5,Saturday,186,78.4264,0.0027872
2025-12-06 15:35:00,2025-12-06,5,Saturday,187,77.1994,0.00274359
2025-12-06 15:40:00,2025-12-06,5,Saturday,188,81.3729,0.00289191
2025-12-06 15:45:00,2025-12-06,5,Saturday,189,91.5376,0.00325316
2025-12-06 15:50:00,2025-12-06,5,Saturday,190,58.3846,0.00207493
2025-12-06 15:55:00,2025-12-06,5,Saturday,191,91.8031,0.00326259
2025-12-06 16:00:00,2025-12-06,5,Saturday,192,80.9028,0.00287521
2025-12-06 16:05:00,2025-12-06,5,Saturday,193,79.0198,0.00280829
2025-12-06 16:10:00,2025-12-06,5,Saturday,194,64.0837,0.00227747
2025-12-06 16:15:00,2025-12-06,5,Saturday,195,89.2142,0.00317059
2025-12-06 16:20:00,2025-12-06,5,Saturday,196,53.3834,0.00189719
2025-12-06 16:25:00,2025-12-06,5,Saturday,197,92.6409,0.00329236
2025-12-06 16:30:00,2025-12-06,5,Saturday,198,66.1135,0.00234961
2025-12-06 16:35:00,2025-12-06,5,Saturday,199,86.6216,0.00307845
2025-12-06 16:40:00,2025-12-06,5,Saturday,200,85.1443,0.00302595
2025-12-06 16:45:00,2025-12-06,5,Saturday,201,102.805,0.00365359
2025-12-06 16:50:00,2025-12-06,5,Saturday,202,85.8702,0.00305174
2025-12-06 16:55:00,2025-12-06,5,Saturday,203,79.7452,0.00283407
2025-12-06 17:00:00,2025-12-06,5,Saturday,204,82.9732,0.00294879
2025-12-06 17:05:00,2025-12-06,5,Saturday,205,107.8806,0.00383397
2025-12-06 17:10:00,2025-12-06,5,Saturday,206,98.7282,0.0035087
2025-12-06 17:15:00,2025-12-06,5,Saturday,207,86.8418,0.00308627
2025-12-06 17:20:00,2025-12-06,5,Saturday,208,89.6757,0.00318699
2025-12-06 17:25:00,2025-12-06,5,Saturday,209,71.7314,0.00254926
2025-12-06 17:30:00,2025-12-06,5,Saturday,210,100.0927,0.0035572
2025-12-06 17:35:00,2025-12-06,5,Saturday,211,70.209,0.00249516
2025-12-06 17:40:00,2025-12-06,5,Saturday,212,107.0471,0.00380435
2025-12-06 17:45:00,2025-12-06,5,Saturday,213,98.8817,0.00351416
2025-12-06 17:50:00,2025-12-06,5,Saturday,214,132.847,0.00472125
2025-12-06 17:55:00,2025-12-06,5,Saturday,215,82.3587,0.00292695
2025-12-06 18:00:00,2025-12-06,5,Saturday,216,97.9177,0.0034799
2025-12-06 18:05:00,2025-12-06,5,Saturday,217,127.3079,0.0045244
2025-12-06 18:10:00,2025-12-06,5,Saturday,218,119.139,0.00423408
2025-12-06 18:15:00,2025-12-06,5,Saturday,219,91.2479,0.00324286
2025-12-06 18:20:00,2025-12-06,5,Saturday,220,106.1497,0.00377245
2025-12-06 18:25:00,2025-12-06,5,Saturday,221,103.5402,0.00367972
2025-12-06 18:30:00,2025-12-06,5,Saturday,222,108.7288,0.00386412
2025-12-06 18:35:00,2025-12-06,5,Saturday,223,94.1053,0.00334441
2025-12-06 18:40:00,2025-12-06,5,Saturday,224,104.5059,0.00371404
2025-12-06 18:45:00,2025-12-06,5,Saturday,225,81.142,0.00288371
2025-12-06 18:50:00,2025-12-06,5,Saturday,226,109.7002,0.00389864
2025-12-06 18:55:00,2025-12-06,5,Saturday,227,115.6247,0.00410919
2025-12-06 19:00:00,2025-12-06,5,Saturday,228,105.3796,0.00374509
2025-12-06 19:05:00,2025-12-06,5,Saturday,229,83.2645,0.00295914
2025-12-06 19:10:00,2025-12-06,5,Saturday,230,127.0726,0.00451604
2025-12-06 19:15:00,2025-12-06,5,Saturday,231,117.5299,0.0041769
2025-12-06 19:20:00,2025-12-06,5,Saturday,232,99.9849,0.00355337
2025-12-06 19:25:00,2025-12-06,5,Saturday,233,108.211,0.00384571
2025-12-06 19:30:00,2025-12-06,5,Saturday,234,88.1221,0.00313177
2025-12-06 19:35:00,2025-12-06,5,Saturday,235,96.8623,0.00344239
2025-12-06 19:40:00,2025-12-06,5,Saturday,236,105.9158,0.00376414
2025-12-06 19:45:00,2025-12-06,5,Saturday,237,137.3077,0.00487978
2025-12-06 19:50:00,2025-12-06,5,Saturday,238,105.4778,0.00374858
2025-12-06 19:55:00,2025-12-06,5,Saturday,239,128.6598,0.00457244
2025-12-06 20:00:00,2025-12-06,5,Saturday,240,108.5599,0.00385811
2025-12-06 20:05:00,2025-12-06,5,Saturday,241,123.2142,0.00437891
2025-12-06 20:10:00,2025-12-06,5,Saturday,242,116.9526,0.00415638
2025-12-06 20:15:00,2025-12-06,5,Saturday,243,135.9053,0.00482994
2025-12-06 20:20:00,2025-12-06,5,Saturday,244,111.1458,0.00395001
2025-12-06 20:25:00,2025-12-06,5,Saturday,245,92.8415,0.0032995
2025-12-06 20:30:00,2025-12-06,5,Saturday,246,96.8308,0.00344127
2025-12-06 20:35:00,2025-12-06,5,Saturday,247,112.9954,0.00401575
2025-12-06 20:40:00,2025-12-06,5,Saturday,248,100.2969,0.00356445
2025-12-06 20:45:00,2025-12-06,5,Saturday,249,131.6707,0.00467945
2025-12-06 20:50:00,2025-12-06,5,Saturday,250,115.9359,0.00412025
2025-12-06 20:55:00,2025-12-06,5,Saturday,251,169.8467,0.00603618
2025-12-06 21:00:00,2025-12-06,5,Saturday,252,93.0238,0.00330597
2025-12-06 21:05:00,2025-12-06,5,Saturday,253,130.2491,0.00462892
2025-12-06 21:10:00,2025-12-06,5,Saturday,254,105.4666,0.00374818
2025-12-06 21:15:00,2025-12-06,5,Saturday,255,118.0524,0.00419547
2025-12-06 21:20:00,2025-12-06,5,Saturday,256,130.7332,0.00464613
2025-12-06 21:25:00,2025-12-06,5,Saturday,257,83.7004,0.00297463
2025-12-06 21:30:00,2025-12-06,5,Saturday,258,133.6199,0.00474872
2025-12-06 21:35:00,2025-12-06,5,Saturday,259,166.4951,0.00591707
2025-12-06 21:40:00,2025-12-06,5,Saturday,260,121.1562,0.00430577
2025-12-06 21:45:00,2025-12-06,5,Saturday,261,135.5416,0.00481701
2025-12-06 21:50:00,2025-12-06,5,Saturday,262,151.0268,0.00536734
2025-12-06 21:55:00,2025-12-06,5,Saturday,263,128.1019,0.00455261
2025-12-06 22:00:00,2025-12-06,5,Saturday,264,120.2653,0.00427411
2025-12-06 22:05:00,2025-12-06,5,Saturday,265,87.0361,0.00309318
2025-12-06 22:10:00,2025-12-06,5,Saturday,266,145.2713,0.0051628
2025-12-06 22:15:00,2025-12-06,5,Saturday,267,130.6406,0.00464284
2025-12-06 22:20:00,2025-12-06,5,Saturday,268,113.0077,0.00401618
2025-12-06 22:25:00,2025-12-06,5,Saturday,269,136.1209,0.0048376
2025-12-06 22:30:00,2025-12-06,5,Saturday,270,122.1802,0.00434216
2025-12-06 22:35:00,2025-12-06,5,Saturday,271,123.5691,0.00439153
2025-12-06 22:40:00,2025-12-06,5,Saturday,272,146.7248,0.00521446
2025-12-06 22:45:00,2025-12-06,5,Saturday,273,107.7087,0.00382786
2025-12-06 22:50:00,2025-12-06,5,Saturday,274,156.2272,0.00555216
2025-12-06 22:55:00,2025-12-06,5,Saturday,275,106.8966,0.003799
2025-12-06 23:00:00,2025-12-06,5,Saturday,276,122.0052,0.00433595
2025-12-06 23:05:00,2025-12-06,5,Saturday,277,174.8078,0.0062125
2025-12-06 23:10:00,2025-12-06,5,Saturday,278,158.8327,0.00564476
2025-12-06 23:15:00,2025-12-06,5,Saturday,279,138.0175,0.00490501
2025-12-06 23:20:00,2025-12-06,5,Saturday,280,116.9643,0.0041568
2025-12-06 23:25:00,2025-12-06,5,Saturday,281,125.4869,0.00445968
2025-12-06 23:30:00,2025-12-06,5,Saturday,282,137.923,0.00490165
2025-12-06 23:35:00,2025-12-06,5,Saturday,283,137.2893,0.00487913
2025-12-06 23:40:00,2025-12-06,5,Saturday,284,134.7387,0.00478848
2025-12-06 23:45:00,2025-12-06,5,Saturday,285,136.0307,0.0048344
2025-12-06 23:50:00,2025-12-06,5,Saturday,286,132.3111,0.00470221
2025-12-06 23:55:00,2025-12-06,5,Saturday,287,107.1586,0.00380831
2025-12-07 00:00:00,2025-12-07,6,Sunday,0,119.1734,0.00552489
2025-12-07 00:05:00,2025-12-07,6,Sunday,1,83.2812,0.00386093
2025-12-07 00:10:00,2025-12-07,6,Sunday,2,101.7899,0.00471899
2025-12-07 00:15:00,2025-12-07,6,Sunday,3,91.8563,0.00425847
2025-12-07 00:20:00,2025-12-07,6,Sunday,4,106.4358,0.00493437
2025-12-07 00:25:00,2025-12-07,6,Sunday,5,98.527,0.00456772
2025-12-07 00:30:00,2025-12-07,6,Sunday,6,127.7211,0.00592116
2025-12-07 00:35:00,2025-12-07,6,Sunday,7,112.4013,0.00521093
2025-12-07 00:40:00,2025-12-07,6,Sunday,8,83.8265,0.0038862
2025-12-07 00:45:00,2025-12-07,6,Sunday,9,114.7429,0.00531949
2025-12-07 00:50:00,2025-12-07,6,Sunday,10,92.0202,0.00426607
2025-12-07 00:55:00,2025-12-07,6,Sunday,11,94.9778,0.00440318
2025-12-07 01:00:00,2025-12-07,6,Sunday,12,108.7094,0.00503978
2025-12-07 01:05:00,2025-12-07,6,Sunday,13,96.0085,0.00445096
2025-12-07 01:10:00,2025-12-07,6,Sunday,14,117.3312,0.00543949
2025-12-07 01:15:00,2025-12-07,6,Sunday,15,91.2806,0.00423178
2025-12-07 01:20:00,2025-12-07,6,Sunday,16,93.503,0.00433481
2025-12-07 01:25:00,2025-12-07,6,Sunday,17,92.7263,0.0042988
2025-12-07 01:30:00,2025-12-07,6,Sunday,18,93.9136,0.00435384
2025-12-07 01:35:00,2025-12-07,6,Sunday,19,119.2551,0.00552868
2025-12-07 01:40:00,2025-12-07,6,Sunday,20,111.75,0.00518074
2025-12-07 01:45:00,2025-12-07,6,Sunday,21,127.9719,0.00593279
2025-12-07 01:50:00,2025-12-07,6,Sunday,22,136.1143,0.00631027
2025-12-07 01:55:00,2025-12-07,6,Sunday,23,85.6153,0.00396913
2025-12-07 02:00:00,2025-12-07,6,Sunday,24,102.0335,0.00473028
2025-12-07 02:05:00,2025-12-07,6,Sunday,25,82.8918,0.00384287
2025-12-07 02:10:00,2025-12-07,6,Sunday,26,88.6186,0.00410837
2025-12-07 02:15:00,2025-12-07,6,Sunday,27,90.53,0.00419698
2025-12-07 02:20:00,2025-12-07,6,Sunday,28,83.8291,0.00388632
2025-12-07 02:25:00,2025-12-07,6,Sunday,29,83.6019,0.00387579
2025-12-07 02:30:00,2025-12-07,6,Sunday,30,96.7497,0.00448532
2025-12-07 02:35:00,2025-12-07,6,Sunday,31,80.5271,0.00373324
2025-12-07 02:40:00,2025-12-07,6,Sunday,32,110.5025,0.00512291
2025-12-07 02:45:00,2025-12-07,6,Sunday,33,84.2533,0.00390599
2025-12-07 02:50:00,2025-12-07,6,Sunday,34,138.2875,0.00641102
2025-12-07 02:55:00,2025-12-07,6,Sunday,35,90.3028,0.00418644
2025-12-07 03:00:00,2025-12-07,6,Sunday,36,97.4666,0.00451856
2025-12-07 03:05:00,2025-12-07,6,Sunday,37,77.3304,0.00358504
2025-12-07 03:10:00,2025-12-07,6,Sunday,38,119.9701,0.00556183
2025-12-07 03:15:00,2025-12-07,6,Sunday,39,111.0228,0.00514703
2025-12-07 03:20:00,2025-12-07,6,Sunday,40,98.7993,0.00458034
2025-12-07 03:25:00,2025-12-07,6,Sunday,41,75.0936,0.00348135
2025-12-07 03:30:00,2025-12-07,6,Sunday,42,96.5724,0.0044771
2025-12-07 03:35:00,2025-12-07,6,Sunday,43,77.452,0.00359068
2025-12-07 03:40:00,2025-12-07,6,Sunday,44,112.9225,0.0052351
2025-12-07 03:45:00,2025-12-07,6,Sunday,45,103.2722,0.00478771
2025-12-07 03:50:00,2025-12-07,6,Sunday,46,92.8827,0.00430605
